,time,text
143,2022-07-27T22:55:32.000Z,How to pray \nDon’t ask for an easier life \nAsk for more battles \nGod will never give you anything you can’t handle 🥷 https://t.co/FdVw71TZzi
144,2022-07-27T22:55:19.000Z,@RX931 #TheMorningRush #MyKilljoyMoments\n\nLahat ng in order mo sa restaurant wala! And you drove all the way from Manila just to eat at their place.
145,2022-07-27T22:55:16.000Z,"@Netty_azuos Animal cruelty to mules...starved, no water, open sores forced to walk up, down steeo steps...No shade...DO NOT RIDE THESE TRAGIC ANIMALS..."
146,2022-07-27T22:54:51.000Z,"USGS reports a M0.84 earthquake, 6km NW of The Geysers, CA on 7/27/22 @ 22:52:25 UTC https://t.co/jpkXDhgk9C #earthquake"
147,2022-07-27T22:54:45.000Z,Ozzie Guillén’s initial response to today’s White Sox collapse:\n\n“This is HILARIOUS!”
148,2022-07-27T22:54:26.000Z,"Cried when Jeff left, but still had Jr\n\nCried when Jr. left. Didn’t know what to do\n\n2018 was a crisis year. But I learned a lot\n\naccepted that I’ll never have that favorite ever again, but I also will never stop watching. It’s everything I know and love. Can’t leave now https://t.co/IOmjpMZQS2"
149,2022-07-27T22:53:57.000Z,@notleavinglv Steven I'm praying your wife and her family are OK after the big earthquake in the Philippines.
150,2022-07-27T22:53:43.000Z,@VikingInFL @Crisis_Producer I think I am a ten I found the perfect Wife
151,2022-07-27T22:53:34.000Z,"@whirlwindjenn @Chaotic_Crash I just was never around it or exposed to it…I don’t know what to order and the flavoring is all different, I just gotta go with someone that knows what’s up…I am not a fan of empanadas with meat in them, I do like the empanadas with fruit and pumpkin in them though"
152,2022-07-27T22:53:31.000Z,@civilizedrights Thank you Sir. I pray the same for you in your every endeavor.
153,2022-07-27T22:53:17.000Z,May God have mercy on our leader’s...💔🥺 Coss way things collapse hmm https://t.co/fsgQ0uTl9c
154,2022-07-27T22:53:06.000Z,"Tragic loss of 8 year old Kairi Okubo in a traffic accident 2 years ago, this touching memorial a daily tribute to his memory https://t.co/wYNDEalqoC"
155,2022-07-27T22:52:56.000Z,"Love you free self. \nFight for every single square inch of the agency and control you and the people around you enjoy. \nIt is under grave and dangerous and deadly attack from those that would see you physically weaker and, ultimately, then ultimately destroyed….(cont’d)"
156,2022-07-27T22:52:43.000Z,123010: Crash on N3 Westbound before Ramp from Peter Brown Drive is now clear. Slow moving traffic. https://t.co/F2AoJLOyQB
157,2022-07-27T22:52:29.000Z,"#OWO is under serious attack\n\nPray for Owo,ondo state"
158,2022-07-27T22:52:28.000Z,They gonna burn. US and Israël can go right to hell.
159,2022-07-27T22:52:16.000Z,"@PaulJKeating @MrKRudd @SwannyQLD @AustralianLabor Time to reverse the damage those changes to media ownership laws have caused. 1. Foreign ownership of Australian media assets i.e TV, radio &amp; newspapers to be limited to 40% or less 2. Media owners prohibited from dominating https://t.co/7tuAJC9Fk4"
160,2022-07-27T22:52:03.000Z,My Lord…a terrible loss. Injuries galore also #ChangeTheGame #CWSvsCOL
161,2022-07-27T22:51:57.000Z,He's already destroyed them in life 💔😂😂😂🚶 https://t.co/CUBDwegEkb
162,2022-07-27T22:51:34.000Z,@sophiegrenham Once when I was unemployed briefly i was sent for an interview for an internship with HSBC. This was at the time of the financial crash. I explained i wouldn't suit the role as i failed maths. They offered me the job. Must have needed a fall guy. I didn't take it 😂
163,2022-07-27T22:51:28.000Z,"@marcorubio Is DeSantis not accountable for the collapse of the Florida home insurance market? Or is he just too busy attacking Disney, the cruise industry. banning books and attacking the gay community? Did I leave out passing laws for problems that don't exist like CRT? https://t.co/w0giuEhBTd"
164,2022-07-27T22:51:27.000Z,"In every job that must be done there is an element of fun @ Calinog, Iloilo, Philippines https://t.co/hupljiIXdw"
165,2022-07-27T22:51:07.000Z,"@nickmovesatx @JLeeElliott I said almost.  And let’s be honest, I’m sure the team creates injuries from time to time in order to stash guys."
166,2022-07-27T22:50:50.000Z,@dorylfc I’m just slowly falling out of love with playing. I’ve done it for 12 seasons and I’m just worried doing my knee more damage than good if I keep playing at high intensity
167,2022-07-27T22:50:39.000Z,"I been at work all day and I heard the album leaked. But, I don’t see anything. I pray the link is gone or inactive. Is it gone y’all?"
168,2022-07-27T22:50:13.000Z,"USGS reports: M1,7 Earthquake 21 km S of Fern Forest, Hawaii,\nDepth 40,5 Km @ 2022-07-27 12:45:21 HST.\nMore info: https://t.co/ETpul84oYz \n#EarthQuake #Hawaii #Quake https://t.co/5rObnZaI8L"
169,2022-07-27T22:50:06.000Z,#TopReply 🡅 8 points\nLol. Just some delusional kids born abroad and now the identity crisis is kicking in. You should hear them pray for a strong Somali army so that they can annex former North Eastern province
170,2022-07-27T22:50:06.000Z,"@whirlwindjenn @Chaotic_Crash I gotta admit, I don’t partake…"
171,2022-07-27T22:50:03.000Z,"1.7 magnitude #earthquake. 23 km from #Volcano, HI, United States https://t.co/nR2tERIwDj"
172,2022-07-27T22:50:02.000Z,"Ml 4.32 earthquake (reviewed) occured at 2022-07-27T03:46:04 UTC, 9 km ENE of Pāhala, Hawaii https://t.co/P1kZSNfDBV"
173,2022-07-27T22:50:01.000Z,75.2F (Feels: 81.1F) - Humidity: 97% - Wind: 2.6mph WSW - Gust: 1.7mph - Pressure: 29.973in #weather https://t.co/75yzNJ23Eh
174,2022-07-27T22:49:52.000Z,"USGS reports a M0.2 earthquake, 10 km W of Wadsworth, Nevada on 7/27/22 @ 0:39:19 UTC https://t.co/LeBAJZKwfK #earthquake"
175,2022-07-27T22:49:43.000Z,"@mshopeteach @Union__Jacks Covid resurgence, Monkey Pox emergency papal drama and inadequate acknowledgement of harms and roles... just a few of countless reasons to be anxious these days. Hope you can both find some calm and peace."
176,2022-07-27T22:49:38.000Z,"PACT Act fails in Senate! Burn pit victims forgotten.  Justice delayed, Justice denied brings death to many suffering now. https://t.co/KQH1xuI6JR"
177,2022-07-27T22:48:51.000Z,"USGS reports a M1.72 earthquake, 21 km S of Fern Forest, Hawaii on 7/27/22 @ 22:45:21 UTC https://t.co/XgYP3GtAgG #earthquake"
178,2022-07-27T22:48:39.000Z,#globalcrusadewithkumuyi\n#globalcrusadewithkumuyi\n#globalcrusadewithkumuyi\n#globalcrusadewithkumuyi\n#globalcrusadewithkumuyi\n#globalcrusadewithkumuyi\n#globalcrusadewithkumuyi\nAn explosion of miracles💥 https://t.co/ZAIxTBDxlT
179,2022-07-27T22:48:25.000Z,Apple Watts’ sister gives an update on her health after horrific car crash https://t.co/Uw0clHCeCr
180,2022-07-27T22:47:54.000Z,"Is DeSantis not accountable for the collapse of the Florida home insurance market? Or is he just too busy attacking Disney, the cruise industry. banning books and attacking the gay community? Did I leave out passing laws for problems that don't exist like CRT? https://t.co/Sly8i6C66c"
181,2022-07-27T22:47:18.000Z,"How many low income folks end up with a boot on their car or having their only vehicle impounded because they can’t afford to pay fines associated with really frivolous infractions like this, where the city is using parking enforcement as a coffer filler?"
182,2022-07-27T22:45:54.000Z,"Splendora, TX (5:32 PM)Grid Power Outage Event&gt;&gt; The Ting Network detected an Electric Utility Grid Power Outage event. The event started at 5:32 PM local time and impacted at least 4 homes."
183,2022-07-27T22:45:28.000Z,● The Global Market for Rare Earth Minerals Heats Up. A 2021 report released by market research firm Adamas Intelligence predicts the overall market for magnetic rare earth elements could increase fivefold by 2030.\nhttps://t.co/FPHGVFziLn https://t.co/wMyfRgH3AW
184,2022-07-27T22:45:16.000Z,"@siwonchoi\nAttack on the Pin-Up Boys, also known as Flower Boys' Series of Terror Events or simply.\nThe film stars every member of Super Junior, except Kyuhyun due to the car accident on 19 April 2007. Cheekily poking fun at idol culture and Super Junior's own flower boy image. https://t.co/i4z8LsEk6p"
185,2022-07-27T22:44:51.000Z,Truck Crash - WEST HAVEN #I95 North 0.39 miles beyond Exit 42 (RTE 162 (SAWMILL RD)) at 7/27/2022 6:43:32 PM #cttraffic
186,2022-07-27T22:44:51.000Z,Truck Crash - WEST HAVEN #I95 North 0.39 miles beyond Exit 42 (RTE 162 (SAWMILL RD)) at 7/27/2022 6:43:32 PM #cttraffic
187,2022-07-27T22:44:49.000Z,"@aliya_2021 Yeah it was time for a change but he had alot of injuries, doesn't mean he was a mistake or should've drafted the tkachuk liability, he'll find a spot somewhere in my opinion, he put in work for the Canucks org that gets dismissed too easily"
188,2022-07-27T22:44:48.000Z,"My first #landscapelens photo, tracking coastal erosion at Dunwich on the UK east coast at #dunwichheath. It's on the Pleistocene age 'Norwich Crag' deposit - ~2 million year old marine sediments. Landscape Lens seems similar to #coastsnap?\n\n@DocHarleyMD https://t.co/SqwM7yhS6T"
189,2022-07-27T22:44:31.000Z,@Steelrubber1 Who has Peterson avoided? Pray tell.
190,2022-07-27T22:44:12.000Z,Ridgecrest earthquake videos keep popping up in my YouTube feed. Il https://t.co/ido9BAFRlg
191,2022-07-27T22:42:49.000Z,"@RobertHartleyGM @vivadirt Honestly thank you so much for your reply, I just scared my boyfriend cause he thought my fangirl moment of you responding was an emergency 😂 thankyou for the tip I'll make sure that I do exactly that 😍🥳"
192,2022-07-27T22:42:40.000Z,if i could drink every day and not have liver damage i’d actually be ok with being an alcoholic
193,2022-07-27T22:42:37.000Z,I guess everyone is back at their damn offices because public transit has been so packed the last 2 days I want to burn my clothes. This is why I bike.
194,2022-07-27T22:42:32.000Z,@_iambmill I pray that’s a typo cause wtf
195,2022-07-27T22:42:30.000Z,"@JUNlPER If you make an NFT of a really expensive watch, and the watch gets destroyed by a magician when his trick goes really, REALLY badly wrong, you still have the same asset and no business shouting ""What about my fcuking Rolex you waster?"" at anyone, least of all said magician."
196,2022-07-27T22:42:26.000Z,Don't forget to Pray 🤗 https://t.co/7j3izVRqz1
197,2022-07-27T22:42:16.000Z,Taking the rookie @BrandonMaki_ on the road with the @REDBLACKS this weekend. Stay tuned for updates. Pray for me.
198,2022-07-27T22:42:02.000Z,"A 1.3 magnitude earthquake occurred 2.49mi NNW of Loma Linda, CA. Details: https://t.co/eQx0w9S8q2 Map: https://t.co/lI9WBR03S0"
199,2022-07-27T22:41:52.000Z,"USGS reports a M1.27 earthquake, 4km NNW of Loma Linda, CA on 7/27/22 @ 22:38:40 UTC https://t.co/pZz5MhqNeZ #earthquake"
200,2022-07-27T22:40:59.000Z,"@Bram_R @SeanCarmela1 Sorry if a majority is earning less than before you are in office that is not good. If you let the criminals that collapsed the global economy through fraud skate and then let them use forged deeds to toss millions into the streets, that’s not good. There was little hood about"
201,2022-07-27T22:40:42.000Z,"I have a charismatic joke, but you’ll have to pray for the interpretation. https://t.co/f4ntQMZe7e"
202,2022-07-27T22:40:31.000Z,"Want to land a job like ""Registered Nurse Emergency Room"" at Metropolitan Methodist Emergency Center? Applicant tracking systems look for specific keywords. Use the right keywords and get your resume in front of the hiring manager. #ER #Emergency"
203,2022-07-27T22:40:15.000Z,Pray for the Philippines. 🇵🇭🇵🇭🙏🙏 #EarthquakePH https://t.co/hlJs69F9sz
204,2022-07-27T22:40:08.000Z,🌊let’s ride this wave 🌊\n#daniellejanayphotography #photographylovers #oceanlife #ocean #Beach #beachlife #photographer #photographers #blackphotographers #Beyonce #earthquake #beachvibes #landscapephotography #FolloMe #oceanvibes #pier https://t.co/IATvAQHTbg
205,2022-07-27T22:40:02.000Z,74.7F (Feels: 80.8F) - Humidity: 96% - Wind: 1.8mph SSE - Gust: 1.7mph - Pressure: 29.978in #weather https://t.co/75yzNJ23Eh
206,2022-07-27T22:39:43.000Z,@rw0069 @Gambiste1 @Esmeral50953671 They'll burn ❤️‍🔥
207,2022-07-27T22:39:33.000Z,@BernieSpofforth I pray the day that every household just refuses to pay for energy
208,2022-07-27T22:39:01.000Z,Press conference held at @WorcesterPD discussing details of Saturday’s fatal crash involving teenagers. @telegramdotcom @BPetrishenTG Erica Clay and Tyrone Gamble ask questions near the end. https://t.co/ZaojnYwy67
209,2022-07-27T22:38:53.000Z,"My positive thesis where we go from here,\n\n1. Supply chain recovers faster than expected due to demand destruction\n2. Fed controls Inflation at 10%\n4. Spending improves on avoiding/mild recession\n5. Investors confidence improves on low inflation print\n\n@CathieDWood @saxena_puru"
210,2022-07-27T22:38:49.000Z,@TheOnlyJDN Is that kind of erosion typical during these storms?
211,2022-07-27T22:38:42.000Z,"Here is a special announcement. Stop blaming the French, EU , railways, bus companies , C 4, NATO, unions , management, NHS, Attlee , Liberals, Labour ,weather in 1976, badgers for this U.K. crisis. There’s one culprit. Boris chuffin Johnson and his ultra wealthy supporters 😡😡"
212,2022-07-27T22:38:42.000Z,@dondekojo Basically. Tragic
213,2022-07-27T22:38:37.000Z,@realCarrickRyan Why did they wait until the Women in League round to bust out the rainbow jersey and hog the headlines? (Without consulting anybody)\n\n*I don't agree with their religion but it'll be all they have left after they cop career-ending brain injuries.\n\nFeels like a dead cat routine.
214,2022-07-27T22:37:52.000Z,"@ATXG8R @DrPepper21MD tbh I think he was genuinely torn at the time he tweeted that. And I know he likes Napier.\n\nDon’t burn bridges. Remember that we’re in the age of the transfer portal. If things don’t work out at Miami for any number of reasons, he’s gonna remember who he liked coming out of HS."
215,2022-07-27T22:37:48.000Z,"If you have plans on leaving Nigeria for whatever reason , I pray it all works out well for you. If you don’t , I pray whatever you doing over there brings/gives you happiness cos tbh it’s a lot of mental toughness to remain in that country."
216,2022-07-27T22:37:35.000Z,He heard there might be flooding. \n.\n.\n.\n#flooding #emergency #athletic #unsub @ Presa Canarios of Cabeza Grande https://t.co/N47sgEuZ2Z
217,2022-07-27T22:37:34.000Z,@tussle_mania @FuegoDelSol @CCWAliveTV @FuegoDelSol I watch what I can so if you do already dont DDT me lol but a 3 amigos style tornado DDT would be 🔥🔥🔥
218,2022-07-27T22:37:30.000Z,@COACHHAMMOCK @Bobby_QUE7 @_EssentialVibes @COACHHAMMOCK go on a pay a small toll fee when ya can!\n\n#LetABrothaHoldSome
